ctrhp_1	ctrhp_2	ctrhp_3	CLKhp_1	CLKhp_2	CLKhp_3
chr20_3676497_3677092	16	14	30	17	21	15
chr20_3686808_3687283	19	25	19	22	19	24
chr20_3767124_3769174	131	158	172	165	121	192
chr20_3781116_3781760	25	37	31	37	32	29
chr20_3786599_3787031	27	19	26	25	22	23
chr20_3795513_3796574	46	27	46	36	35	45
chr20_3811331_3812378	56	53	70	60	66	71
chr20_3819807_3821156	102	107	139	124	104	124
chr20_3846170_3847444	47	46	62	64	60	84
chr20_3888327_3890012	135	154	176	173	168	177
chr20_4006602_4007127	21	20	25	22	20	22
chr20_4014763_4016007	93	91	114	102	79	97
chr20_4089843_4090241	10	17	22	17	11	16
chr20_4148386_4149803	70	64	95	105	82	88
chr20_4160648_4161337	24	43	37	32	36	31
chr20_4172258_4172826	16	18	32	25	32	30
chr20_4248975_4249885	35	22	40	33	30	34
chr20_4304387_4304851	26	21	25	31	45	35
chr20_4484428_4484951	15	18	28	39	27	33
chr20_4601567_4602164	34	35	41	38	47	49
chr20_4614193_4614661	25	19	37	29	22	26
chr20_4686107_4687359	75	105	101	110	82	97
chr20_4808938_4809297	16	10	21	17	12	16
chr20_4820616_4821161	29	30	42	40	28	46
chr20_4822100_4824408	119	91	133	140	123	151
chr20_4835544_4836141	27	30	60	40	39	40
chr20_4916955_4917506	17	13	21	29	22	19
chr20_5000714_5001203	10	17	14	20	19	15
chr20_5112666_5113537	64	60	86	85	78	91
chr20_5119145_5120511	123	113	142	153	143	175
chr20_5126205_5127823	123	124	163	163	148	171
chr20_5170964_5171756	38	19	38	35	29	21
chr20_5205418_5205862	20	23	33	29	25	28
chr20_5212738_5213480	48	78	109	103	87	101
chr20_5258715_5259258	26	27	29	34	21	36
chr20_5393533_5393971	21	19	28	29	14	21
chr20_5416032_5416733	35	39	58	53	41	56
chr20_5433359_5433754	16	15	19	25	19	26
chr20_5528782_5529257	16	15	17	20	16	25
chr20_5609939_5611437	100	81	102	110	91	115
chr20_5621148_5621877	46	51	46	60	52	57
chr20_5658724_5659666	52	66	54	69	55	64
chr20_5749998_5751388	51	56	81	67	41	55
chr20_5911003_5912027	61	67	85	81	72	91
chr20_5950076_5950980	63	72	88	95	57	84
chr20_5969508_5969925	23	19	32	36	26	32
chr20_6005625_6006776	104	105	132	143	123	161
chr20_6008287_6008634	23	17	34	18	11	20
chr20_6075422_6076074	39	45	58	52	46	66
chr20_6122710_6123239	17	20	24	24	14	25
chr20_6162233_6162711	18	19	33	35	34	33
chr20_6576555_6577214	34	38	36	39	34	44
chr20_6588215_6588833	37	31	44	49	47	46
chr20_6682908_6683303	15	12	15	16	16	8
chr20_6767181_6768617	102	93	122	115	105	144
chr20_6780468_6780926	16	15	17	30	18	25
chr20_6829253_6829964	15	28	30	34	21	33
chr20_6848104_6848481	13	18	16	27	23	17
chr20_6886193_6886964	42	44	43	65	50	81
chr20_6890331_6890634	18	20	18	25	19	29
chr20_7107768_7108091	11	19	21	26	21	24
chr20_7285979_7286226	10	16	13	14	21	13
chr20_7427126_7427421	15	11	20	13	13	12
chr20_7703550_7703925	14	13	14	17	18	18
chr20_8018826_8020182	131	144	184	192	156	171
chr20_8094388_8094800	13	17	26	21	19	15
chr20_8131535_8133100	87	122	125	127	114	133
chr20_8175645_8176280	29	41	38	41	41	52
chr20_8303633_8304010	15	19	21	16	24	26
chr20_8309425_8310013	40	40	49	37	31	41
chr20_8505409_8506120	34	55	43	56	51	54
chr20_8853765_8854068	15	16	26	22	22	17
chr20_8933398_8933670	7	13	21	15	18	12
chr20_9067403_9069729	131	164	211	236	186	232
chr20_9112659_9113123	17	23	18	19	18	19
chr20_9119891_9120262	17	16	30	25	25	19
chr20_9332131_9332836	23	32	50	44	30	36
chr20_9393347_9393598	11	11	21	15	13	21
chr20_9408134_9408389	14	21	19	23	18	25
chr20_9422145_9423193	79	109	119	106	101	99
chr20_9487975_9488724	24	26	34	33	50	39
chr20_9514081_9515026	42	30	48	65	40	71
chr20_9550850_9551371	20	28	29	32	41	34
chr20_9573222_9573934	27	36	36	45	36	53
chr20_9616932_9617410	30	29	31	33	25	40
chr20_9826682_9827023	10	12	16	17	18	20
chr20_9837985_9839563	127	152	145	191	136	177
chr20_9903178_9903797	17	14	29	33	30	33
chr20_9968042_9968354	9	14	15	17	18	11
chr20_9978433_9978803	15	19	19	19	20	23
chr20_10034711_10035427	19	30	39	45	40	48
chr20_10109610_10110062	20	20	30	29	24	27
chr20_10131948_10132267	22	13	20	27	25	29
chr20_10157570_10158084	19	25	33	36	34	36
chr20_10171950_10172816	38	38	37	46	39	61
chr20_10185640_10186170	25	20	41	30	34	29
chr20_10217796_10219981	118	121	147	176	129	159
chr20_10329952_10330542	23	31	31	22	25	29
chr20_10351263_10351727	15	21	33	23	18	22
chr20_10433072_10435603	233	239	289	253	236	281
chr20_10469587_10470075	8	13	25	23	14	26
chr20_10490714_10491110	16	21	27	26	22	33
chr20_10501347_10501804	19	24	41	40	39	41
chr20_10637648_10637993	13	9	12	15	13	13
chr20_10639616_10640485	31	24	37	31	30	30
chr20_10649475_10650155	24	22	35	34	36	38
chr20_10666707_10667680	41	50	71	71	62	79
chr20_10671442_10671719	12	12	11	15	8	12
chr20_10672604_10675255	179	165	219	227	193	240
chr20_10747204_10747544	10	11	18	14	14	18
chr20_10793545_10794219	27	19	33	37	32	42
chr20_11161952_11162655	13	16	20	23	33	30
chr20_11228354_11229309	45	50	64	76	62	86
chr20_11248726_11249549	32	44	48	43	46	62
chr20_11274071_11274391	12	16	17	19	14	14
chr20_11354750_11355544	29	41	59	48	57	42
chr20_11372689_11373951	81	76	107	88	86	95
chr20_11473977_11474406	15	17	25	29	18	24
chr20_11686390_11687419	27	39	43	48	51	59
chr20_11890404_11891894	130	138	180	187	150	197
chr20_11892097_11892522	18	14	17	27	20	10
chr20_11935416_11935777	7	15	14	18	20	17
chr20_11952441_11953097	27	30	40	45	25	52
chr20_11979327_11980071	43	49	71	76	82	64
chr20_12076053_12076668	24	21	42	37	19	25
chr20_12113257_12113729	12	15	21	18	27	20
chr20_12153672_12154055	12	13	14	21	22	17
chr20_12171705_12172511	33	41	30	48	44	44
chr20_12237828_12238278	17	20	23	25	21	27
chr20_12335496_12335807	15	11	17	12	13	14
chr20_12399197_12399951	19	33	20	46	26	46
chr20_12412896_12413691	33	39	28	35	32	51
chr20_12467578_12468366	34	55	52	53	40	61
chr20_12925167_12925621	25	22	43	25	37	36
chr20_13119577_13119832	9	22	21	26	16	35
chr20_13200673_13201265	44	44	50	67	55	76
chr20_13221484_13222110	30	20	37	45	34	39
chr20_13277098_13277575	18	19	28	24	18	27
chr20_13491949_13492528	29	26	49	35	37	40
chr20_13638404_13639495	92	84	120	121	117	131
chr20_13672003_13672302	13	21	20	12	13	20
chr20_13784576_13785761	85	109	111	112	101	125
chr20_13800634_13801197	39	53	51	43	43	59
chr20_13909025_13909477	19	19	33	28	20	34
chr20_13994974_13996289	85	73	120	119	90	142
chr20_14142170_14142609	39	32	42	47	43	43
chr20_14188538_14189338	37	46	59	62	38	52
chr20_14334458_14334703	17	15	11	19	10	15
chr20_14337204_14337904	49	49	64	75	55	76
chr20_15012500_15012980	13	20	20	22	24	32
chr20_15026689_15027200	23	18	25	42	29	35
chr20_15179341_15179748	23	15	19	16	18	20
chr20_15222547_15223504	52	63	55	60	45	71
chr20_15561454_15562078	26	34	42	40	39	43
chr20_15637911_15638338	17	16	28	23	25	24
chr20_15676731_15677348	15	26	17	36	20	31
chr20_15756068_15757158	41	53	44	60	47	54
chr20_15789021_15789463	12	15	26	25	22	25
chr20_15854491_15855296	26	40	35	48	42	55
chr20_15875471_15875834	18	8	27	20	20	26
chr20_15888650_15889968	65	59	95	85	75	101
chr20_16005427_16006514	37	40	60	56	52	51
chr20_16027581_16028287	40	50	62	64	56	63
chr20_16064922_16065312	17	16	17	19	17	15
chr20_16115863_16116332	21	19	32	23	27	27
chr20_16125846_16126191	10	12	23	19	21	21
chr20_16234089_16234613	14	20	20	24	18	28
chr20_16236639_16237258	14	27	22	22	18	25
chr20_16363836_16364571	24	31	28	36	25	33
chr20_16396900_16397645	47	33	55	56	36	60
chr20_16573246_16573821	20	24	45	38	24	31
chr20_16580133_16580799	21	22	27	29	32	32
chr20_16601132_16601458	9	12	16	21	15	17
chr20_16661660_16662270	29	41	53	46	52	53
chr20_16729625_16730467	47	48	72	69	68	85
chr20_16744135_16744771	29	31	68	50	45	38
chr20_16780588_16781747	59	66	65	82	70	83
chr20_17014219_17014552	19	14	13	31	24	26
chr20_17226266_17227502	114	95	114	143	118	152
chr20_17334672_17335001	20	15	15	16	19	20
chr20_17530752_17531749	51	47	56	64	71	73
chr20_17556866_17557306	18	22	18	26	17	21
chr20_17569026_17569454	16	19	26	15	15	25
chr20_17569650_17571130	113	124	149	146	126	166
chr20_17680893_17683004	183	161	219	196	197	224
chr20_17688904_17689369	24	18	27	22	22	26
chr20_17794276_17794788	19	20	29	23	23	24
chr20_17873825_17874397	17	17	26	30	29	35
chr20_17875081_17875677	34	48	54	38	39	39
chr20_17968020_17969622	220	208	239	258	238	256
chr20_17971523_17971937	19	24	19	19	24	16
chr20_18001535_18002068	27	29	39	40	33	46
chr20_18137178_18138640	113	102	122	116	100	135
chr20_18224957_18225507	14	21	20	20	27	22
chr20_18287674_18289126	115	120	152	163	127	168
chr20_18413203_18413687	18	21	23	20	29	20
chr20_18466394_18467887	139	143	169	179	153	183
chr20_18496713_18497503	61	53	86	93	80	94
chr20_18507133_18508238	122	130	185	157	140	177
chr20_18567040_18567730	44	46	68	67	66	54
chr20_18587509_18588727	68	63	105	98	86	113
chr20_18632273_18632611	22	25	31	25	25	34
chr20_18678873_18679751	44	58	73	67	49	64
chr20_18739576_18740286	23	30	29	22	26	38
chr20_18793698_18794396	44	55	70	52	46	73
chr20_18808442_18808785	16	17	24	22	29	26
chr20_18839826_18840565	22	30	31	39	34	42
chr20_18851546_18852139	36	34	36	53	41	54
chr20_19211704_19213418	110	98	123	135	103	145
chr20_19275467_19276186	35	35	43	31	39	53
chr20_19376513_19377169	22	25	39	28	28	37
chr20_19382474_19382951	18	19	21	31	24	24
chr20_19492807_19493499	22	20	17	28	21	15
chr20_19757232_19759084	72	70	106	97	95	133
chr20_19849357_19850123	23	19	33	33	37	31
chr20_19885896_19886387	15	22	32	25	28	21
chr20_19942986_19943331	15	18	25	21	22	18
chr20_19974602_19975420	58	64	71	60	59	64
chr20_19976834_19977068	9	11	17	5	9	12
chr20_20016928_20017935	43	53	74	63	62	73
chr20_20052078_20052986	93	95	105	105	84	115
chr20_20106288_20107235	32	41	36	52	24	33
chr20_20199461_20200103	20	28	42	32	36	39
chr20_20362835_20363162	12	13	28	15	10	11
chr20_20367258_20369814	164	153	199	190	156	187
chr20_20410713_20411178	24	35	28	30	26	26
chr20_20413773_20414283	15	16	27	31	25	32
chr20_20450453_20450978	18	22	22	32	23	27
chr20_20452262_20452893	42	38	42	42	45	41
chr20_20463733_20464587	60	77	84	83	68	83
chr20_20491365_20493244	76	92	79	91	94	103
chr20_20498210_20499120	56	64	81	63	78	86
chr20_20711896_20713425	142	156	178	187	191	188
chr20_20743408_20744639	75	87	116	111	109	92
chr20_20860248_20860503	11	15	15	18	20	11
chr20_20864382_20864654	11	10	10	14	15	9
chr20_20956427_20957082	32	50	47	53	38	54
chr20_20993354_20993849	13	23	22	29	19	30
chr20_21020212_21021720	57	63	71	85	67	75
chr20_21053193_21053542	12	23	16	29	22	25
chr20_21074745_21075224	20	33	28	45	32	35
chr20_21100805_21101364	17	12	17	31	14	18
chr20_21125235_21126769	85	89	109	112	93	120
chr20_21221347_21221785	23	22	16	19	25	28
chr20_21234418_21235951	77	76	99	104	84	103
chr20_21302904_21303970	98	96	145	137	105	159
chr20_21515778_21516203	12	17	15	16	15	14
chr20_21569655_21570072	15	15	17	18	14	21
chr20_21583240_21583718	20	29	26	27	25	37
chr20_21607783_21608918	74	79	93	96	94	119
chr20_21615608_21615858	7	15	17	21	12	15
chr20_21703004_21703551	19	18	25	40	26	24
chr20_22217845_22218411	14	16	26	27	17	27
chr20_22334212_22334487	12	12	14	15	16	15
chr20_22684075_22684321	13	19	12	12	16	16
chr20_22691671_22692112	19	19	26	21	26	26
chr20_22700282_22700730	18	17	21	28	18	25
chr20_23019547_23019818	13	8	22	11	13	14
chr20_23061591_23062066	16	13	11	17	17	17
chr20_23164169_23164707	23	25	27	20	18	32
chr20_23205250_23206186	80	81	112	132	108	125
chr20_23257553_23258723	76	86	78	105	92	114
chr20_23349771_23351609	171	178	228	250	189	228
chr20_23357453_23358952	123	145	165	161	134	149
chr20_23361193_23363123	192	236	265	255	228	277
chr20_23420856_23421903	78	71	117	111	99	119
chr20_23606610_23606890	17	17	15	16	17	16
chr20_23612303_23612926	19	31	46	40	30	42
chr20_23613739_23614092	21	15	27	27	23	28
chr20_23637050_23638163	31	39	60	47	40	42
chr20_23655265_23656459	93	95	127	114	103	119
chr20_24382442_24383112	30	42	43	52	51	43
chr20_24469050_24470255	67	73	119	115	100	110
chr20_24523619_24524120	11	17	20	23	20	22
chr20_24530217_24530772	19	25	18	27	21	32
chr20_24587331_24587815	27	18	25	27	23	22
chr20_24648432_24648923	19	15	15	23	21	22
chr20_24658930_24659228	12	16	14	17	17	14
chr20_24672864_24673296	16	10	27	19	21	14
chr20_24918286_24918624	11	12	17	17	21	11
chr20_24992126_24993288	81	93	103	109	105	120
chr20_24994882_24995558	46	57	54	55	56	55
chr20_25005165_25005732	48	30	49	42	36	46
chr20_25032172_25033479	98	107	134	130	136	137
chr20_25039624_25040379	44	50	61	55	65	61
chr20_25115879_25116456	20	23	29	19	27	29
chr20_25136486_25137077	39	45	58	48	48	62
chr20_25138834_25139274	14	27	16	22	12	19
chr20_25149897_25150658	25	15	40	42	29	38
chr20_25195255_25196392	75	70	97	85	63	96
chr20_25247161_25249069	89	119	140	136	131	136
chr20_25389702_25391290	131	146	191	162	143	188
chr20_25407330_25408138	42	48	58	52	48	48
chr20_25508035_25508483	15	16	20	17	19	17
chr20_25584697_25585878	49	51	71	78	50	67
chr20_25623126_25624670	110	107	148	127	108	142
chr20_25696162_25697347	112	137	160	152	144	165
chr20_25798277_25798713	17	13	21	28	20	26
chr20_25844201_25845125	38	41	62	45	51	60
chr20_25859686_25860420	43	43	54	62	59	58
chr20_25861189_25862199	62	55	84	90	71	94
chr20_25862995_25863854	56	54	65	73	58	68
chr20_25865536_25866237	31	33	50	44	33	50
chr20_25868020_25868525	16	24	36	29	25	36
chr20_25984784_25985357	26	16	32	34	25	38
chr20_26009556_26010193	33	36	35	45	42	45
chr20_26010211_26011689	46	44	63	64	53	55
chr20_26057145_26057512	19	12	21	14	19	23
chr20_26506330_26506604	12	12	25	16	19	14
chr20_26562927_26563165	11	11	12	17	11	12
chr20_26602408_26602677	12	12	22	9	18	17
chr20_27794899_27795135	12	13	16	14	8	12
chr20_28513229_28513970	36	43	46	52	42	48
chr20_28520463_28520805	12	17	24	19	17	17
chr20_28531138_28531593	18	24	24	26	23	20
chr20_28534397_28534673	14	18	14	12	14	15
chr20_28546954_28547341	17	21	22	18	24	17
chr20_28548777_28549166	19	24	27	37	32	21
chr20_28602254_28603311	58	68	94	87	89	92
chr20_29119671_29120085	8	14	21	21	15	19
chr20_29262524_29262903	14	15	17	21	15	21
chr20_29263022_29263560	20	27	22	27	22	30
chr20_29443263_29443745	20	17	26	20	24	35
chr20_29445224_29445873	58	59	68	68	54	63
chr20_29823382_29824101	23	40	39	37	35	36
chr20_29880281_29880670	13	11	23	21	14	18
chr20_30376590_30377824	38	55	52	60	51	67
chr20_30519554_30519846	18	20	23	26	23	28
chr20_30579685_30580653	52	84	87	103	78	96
chr20_30585035_30586624	106	109	119	132	150	153
chr20_31052315_31052752	17	10	23	27	23	21
chr20_31054614_31054917	11	14	14	11	14	16
chr20_31055063_31055452	24	20	18	22	20	20
chr20_31055786_31056111	7	15	14	21	12	23
chr20_31057346_31057751	10	17	18	19	19	14
chr20_31057825_31066651	583	567	781	711	583	640
chr20_31066666_31067789	37	34	45	49	45	57
chr20_31067958_31071712	239	271	329	300	260	267
chr20_31071868_31076080	201	240	306	278	236	234
chr20_31105937_31106175	11	15	16	14	23	17
chr20_31106712_31106936	13	13	16	15	13	16
chr20_31503135_31503427	11	17	18	13	10	12
chr20_31514021_31514807	37	30	60	55	44	52
chr20_31562893_31563298	16	10	21	19	19	20
chr20_31572454_31573634	49	43	80	70	58	60
chr20_31603961_31604830	31	30	46	37	33	50
chr20_31605025_31605764	39	41	53	48	37	56
chr20_31612794_31613192	17	15	30	33	30	21
chr20_31652846_31653453	18	33	25	25	24	30
chr20_31670337_31670851	17	15	18	14	20	21
chr20_31722572_31724195	115	147	156	169	127	138
chr20_31738758_31739599	59	78	80	82	76	81
chr20_31822502_31823257	22	23	31	31	25	18
chr20_31870076_31870679	30	16	43	24	22	31
chr20_31879635_31880256	30	44	44	51	30	48
chr20_31911279_31911919	34	36	37	39	27	38
chr20_31951569_31952397	59	41	66	63	46	56
chr20_31968248_31968784	27	14	25	20	23	20
chr20_32109277_32110010	40	38	56	32	32	55
chr20_32189887_32190670	31	32	51	37	33	42
chr20_32207246_32208107	47	50	57	47	38	63
chr20_32277453_32277857	15	12	27	25	15	14
chr20_32357199_32359651	125	146	171	160	122	158
chr20_32457441_32457902	24	18	37	19	18	20
chr20_32475038_32475942	49	42	70	44	40	44
chr20_32482277_32484826	81	90	102	102	81	106
chr20_32485079_32485463	13	18	20	19	15	20
chr20_32524881_32525352	18	10	29	27	21	28
chr20_32536132_32536864	37	35	34	37	34	42
chr20_32541466_32542040	26	26	26	21	16	22
chr20_32583007_32583501	20	17	24	27	20	17
chr20_32584453_32585454	39	30	32	32	20	39
chr20_32626781_32627922	65	71	84	82	76	82
chr20_32762084_32762963	40	35	42	39	34	40
chr20_32819544_32820239	46	39	59	45	47	59
chr20_32979979_32980868	21	21	35	40	36	37
chr20_33401366_33401693	16	11	13	14	7	13
chr20_33443267_33443943	19	10	31	21	17	21
chr20_33489692_33490654	70	71	84	75	80	94
chr20_33562106_33562567	20	25	28	28	19	24
chr20_33621831_33622374	16	15	21	16	16	23
chr20_33663248_33664035	42	23	35	41	29	38
chr20_33674087_33674868	24	14	26	33	24	36
chr20_33686123_33686856	50	53	53	53	56	71
chr20_33720271_33720528	11	14	17	20	15	15
chr20_33731763_33732932	57	54	68	64	67	64
chr20_33810958_33811888	68	81	80	82	83	89
chr20_33842987_33843439	21	17	21	20	15	12
chr20_33992758_33994861	147	155	191	164	155	171
chr20_34089961_34090461	30	23	23	29	20	27
chr20_34111688_34112891	81	95	94	68	76	86
chr20_34302522_34303613	81	69	108	94	84	85
chr20_34363070_34363783	36	27	51	43	26	47
chr20_34516129_34516892	51	47	42	44	40	59
chr20_34558332_34558900	20	14	30	25	11	29
chr20_34581798_34582229	21	15	22	29	18	22
chr20_34676649_34677609	63	76	82	82	65	73
chr20_34703943_34704984	37	49	54	49	53	51
chr20_34824749_34825999	39	46	55	56	36	55
chr20_34872644_34873060	15	16	24	18	22	28
chr20_34876146_34876928	28	35	42	26	23	39
chr20_34955093_34956125	38	40	75	51	43	57
chr20_35092300_35093188	38	31	40	35	23	47
chr20_35146979_35147542	32	24	33	28	28	33
chr20_35277964_35278309	13	12	20	29	18	25
chr20_35284662_35285068	19	12	18	18	11	19
chr20_35308006_35308754	32	21	39	42	32	36
chr20_35411668_35412234	16	26	23	26	22	25
chr20_35454496_35455961	88	83	82	82	72	93
chr20_35541620_35542207	28	23	27	28	17	28
chr20_35616127_35616655	23	28	34	40	25	30
chr20_35664441_35665312	34	38	50	54	33	47
chr20_35698860_35699724	43	45	62	53	67	50
chr20_35741976_35742754	67	77	78	79	62	67
chr20_35771829_35772543	58	43	65	69	50	60
chr20_35953726_35955062	64	72	83	78	82	89
chr20_36092244_36092808	27	24	24	18	25	21
chr20_36153889_36155390	61	59	70	63	49	85
chr20_36179579_36179954	21	19	28	22	27	22
chr20_36460682_36462211	60	61	67	73	40	66
chr20_36467073_36467625	8	23	23	17	16	21
chr20_36497967_36498292	9	13	13	17	14	11
chr20_36605241_36606368	82	78	100	97	82	100
chr20_36745587_36746560	56	43	59	58	50	58
chr20_36773432_36774391	59	52	66	50	52	57
chr20_36835549_36835988	22	30	30	31	27	33
chr20_36841947_36842578	16	22	22	22	18	26
chr20_36862952_36864383	85	63	78	81	66	105
chr20_36950969_36952042	37	44	45	37	41	61
chr20_37095551_37096345	28	34	34	34	26	37
chr20_37178555_37179705	80	70	117	101	101	93
chr20_37192202_37192612	24	24	27	22	19	18
chr20_37232307_37232733	9	26	31	27	18	25
chr20_37239016_37239543	22	19	13	28	24	25
chr20_37289304_37289999	23	20	25	35	20	33
chr20_37299634_37300050	12	15	14	17	18	18
chr20_37527660_37528279	25	38	36	32	27	41
chr20_37693764_37694265	23	36	36	33	41	31
chr20_37712082_37712890	26	39	38	36	32	36
chr20_37907683_37908383	14	23	31	30	25	28
chr20_38033318_38034031	39	40	40	42	31	42
chr20_38446468_38446941	26	22	32	17	20	20
chr20_38472189_38473341	75	81	77	83	79	86
chr20_38649326_38649772	17	17	18	18	15	22
chr20_38658760_38660324	92	103	95	122	79	78
chr20_38666125_38666880	37	40	51	43	42	45
chr20_38671084_38671768	26	33	32	21	21	36
chr20_38674089_38674799	30	34	45	43	35	33
chr20_38723523_38724568	36	36	55	47	44	68
chr20_38747687_38748952	80	71	105	102	79	79
chr20_38925944_38927191	76	53	77	80	82	83
chr20_38961877_38962840	76	65	92	80	81	99
chr20_39049847_39050626	30	33	41	36	36	46
chr20_39214839_39215187	13	16	18	21	16	16
chr20_39282524_39283060	23	35	33	37	35	39
chr20_39298167_39298718	22	22	28	21	20	26
chr20_39849632_39850132	19	25	36	25	33	26
chr20_40234476_40235024	29	26	25	33	22	43
chr20_40687924_40690552	155	201	197	253	162	198
chr20_40763856_40764283	11	20	22	28	19	26
chr20_40990553_40990876	21	19	33	21	19	13
chr20_41028246_41029651	123	139	157	154	128	159
chr20_41111906_41112410	28	20	28	27	18	22
chr20_41119746_41120440	44	30	43	38	33	62
chr20_41136579_41138354	138	109	176	151	157	147
chr20_41177641_41178045	12	17	27	18	20	17
chr20_41178950_41179476	23	20	34	32	37	42
