ctrhp_1	ctrhp_2	ctrhp_3	CLKhp_1	CLKhp_2	CLKhp_3
chr19_16429128_16429586	11	25	13	34	26	21
chr19_16471192_16472553	52	87	73	97	54	51
chr19_16495859_16496568	63	107	97	109	70	74
chr19_16509549_16510017	15	23	30	27	19	15
chr19_16542076_16542949	34	78	54	65	58	51
chr19_16571929_16572804	44	74	51	80	48	45
chr19_16627373_16629067	53	104	92	103	90	53
chr19_16659612_16661295	65	112	85	121	78	71
chr19_16719635_16720031	13	26	13	17	14	21
chr19_16733918_16734409	11	29	21	21	13	27
chr19_17074914_17076034	60	105	101	113	72	62
chr19_17079692_17080408	31	31	32	41	13	28
chr19_17135355_17135823	14	30	18	27	16	16
chr19_17215152_17215466	12	20	21	17	15	12
chr19_17225896_17227105	43	78	65	89	57	56
chr19_17245423_17246337	30	49	27	39	22	26
chr19_17266828_17267584	79	127	108	123	101	73
chr19_17303196_17303715	20	38	28	47	21	23
chr19_17305304_17306492	70	96	74	90	67	61
chr19_17309064_17309646	53	64	81	75	61	51
chr19_17334299_17335164	30	57	45	58	27	38
chr19_17336550_17337803	46	87	71	84	46	53
chr19_17391039_17391559	15	29	28	27	23	17
chr19_17419562_17420437	50	69	56	74	52	53
chr19_17470099_17470829	53	85	70	61	53	53
chr19_17511224_17512733	53	103	67	95	66	58
chr19_17555288_17556244	32	55	62	66	41	45
chr19_17605943_17606446	15	21	21	27	13	10
chr19_17688206_17688453	11	17	13	13	10	9
chr19_17747420_17748028	28	53	43	46	39	38
chr19_17756879_17757711	28	42	37	48	25	28
chr19_17859461_17860235	65	113	84	106	72	84
chr19_17932407_17933214	39	43	37	50	32	48
chr19_17947437_17948519	74	103	78	123	88	91
chr19_18117602_18118525	27	52	50	49	32	30
chr19_18152158_18153564	70	149	137	141	104	102
chr19_18153597_18154369	14	22	22	30	22	15
chr19_18156911_18157591	15	32	28	39	22	25
chr19_18157706_18158039	23	34	25	25	18	14
chr19_18192532_18193679	84	160	136	148	128	103
chr19_18203405_18204759	95	174	144	166	117	134
chr19_18224390_18225012	37	56	48	56	36	36
chr19_18279208_18282698	203	343	289	331	248	219
chr19_18292072_18292635	13	23	19	21	15	17
chr19_18322720_18323582	47	71	68	62	47	68
chr19_18328323_18328832	15	46	36	35	30	33
chr19_18415006_18415542	14	32	30	28	15	15
chr19_18418844_18420410	50	82	71	79	39	46
chr19_18428689_18429622	52	102	87	92	54	50
chr19_18521612_18522923	125	202	182	184	119	151
chr19_18543455_18543780	17	29	30	30	20	17
chr19_18557544_18558009	19	47	47	43	38	25
chr19_18571419_18572218	40	62	70	83	46	51
chr19_18588446_18589802	32	75	61	79	48	62
chr19_18594256_18594678	11	21	20	23	13	12
chr19_18612679_18613181	18	25	24	30	16	25
chr19_18636497_18637480	21	47	33	46	24	30
chr19_18644890_18645525	17	29	23	26	16	18
chr19_18683078_18683946	42	51	29	55	32	37
chr19_18700463_18701420	30	76	54	66	36	45
chr19_18733160_18733631	12	33	25	36	23	24
chr19_18831276_18832417	35	61	58	60	37	29
chr19_18894101_18895438	45	76	64	74	58	43
chr19_18895569_18896811	37	79	54	66	43	31
chr19_18904212_18904688	16	19	27	19	19	26
chr19_18919067_18920032	85	143	125	154	110	117
chr19_18940823_18941407	16	29	23	18	14	15
chr19_18985144_18985983	41	54	45	47	40	43
chr19_18992677_18993444	10	35	29	28	20	23
chr19_18995788_18996172	21	32	25	39	22	24
chr19_19032203_19032715	20	32	38	39	33	25
chr19_19032913_19034223	58	90	91	109	71	69
chr19_19063119_19064440	114	225	189	202	129	150
chr19_19137998_19138852	40	76	66	67	47	45
chr19_19191871_19193028	68	139	102	113	89	80
chr19_19203290_19203590	12	26	22	14	13	13
chr19_19208129_19208566	14	32	17	22	16	21
chr19_19320164_19321447	57	106	95	104	76	62
chr19_19385033_19386333	109	201	176	206	144	157
chr19_19405131_19406933	56	115	95	74	73	61
chr19_19515825_19516545	24	44	36	46	28	27
chr19_19528682_19529377	17	27	22	27	22	16
chr19_19578067_19578665	26	58	51	46	31	26
chr19_19591174_19591797	16	36	27	22	20	23
chr19_19618238_19619172	62	87	85	83	71	55
chr19_19643225_19643800	24	34	29	29	13	18
chr19_19663086_19664525	90	165	140	156	104	129
chr19_19668524_19669334	48	75	62	67	44	45
chr19_19732486_19733606	49	80	74	80	66	55
chr19_19776000_19777271	117	170	169	191	127	136
chr19_19821246_19822336	52	87	72	84	66	63
chr19_19865621_19866361	45	82	81	77	66	62
chr19_19900341_19901897	54	129	98	99	74	82
chr19_20038816_20039858	48	105	67	97	71	65
chr19_20051665_20052771	103	186	151	172	95	134
chr19_20077717_20078466	32	51	53	57	43	53
chr19_20166905_20167674	44	102	68	90	70	67
chr19_20238117_20238756	31	42	35	47	28	34
chr19_20564931_20566267	62	135	120	135	80	91
chr19_20661115_20661922	41	97	69	86	62	65
chr19_20775977_20776846	50	116	89	83	66	78
chr19_20922846_20923782	58	87	82	99	68	78
chr19_20999636_21000354	61	94	75	87	60	69
chr19_21020303_21021165	67	106	91	95	67	77
chr19_21081780_21082695	65	101	87	95	76	79
chr19_21141695_21142562	52	89	87	94	78	83
chr19_21328469_21328713	12	18	12	15	16	9
chr19_21328835_21329674	43	100	80	92	67	57
chr19_21358559_21359480	42	109	63	85	62	79
chr19_21396770_21397623	67	111	89	106	58	79
chr19_21474637_21475176	16	24	35	30	24	21
chr19_21505199_21506253	60	109	98	112	69	85
chr19_21569171_21569519	17	24	12	18	16	25
chr19_21767067_21767932	57	95	79	84	78	62
chr19_21835541_21836798	63	114	94	107	62	87
chr19_21851527_21852598	71	142	108	151	99	98
chr19_22052298_22052612	12	18	21	19	20	16
chr19_22422226_22422603	14	21	22	17	14	17
chr19_22634007_22634799	35	59	52	84	37	55
chr19_23074936_23075851	41	79	69	62	47	56
chr19_23116646_23117528	41	84	60	86	65	65
chr19_23249840_23250838	97	156	120	142	98	107
chr19_23273497_23274476	65	132	91	110	66	76
chr19_23394888_23395978	85	158	111	137	108	124
chr19_23415429_23416242	17	39	35	42	19	24
chr19_23686506_23687526	45	104	79	97	68	69
chr19_23758142_23759223	77	143	109	126	75	97
chr19_23762796_23763631	27	54	31	61	37	38
chr19_23914379_23915381	44	100	76	113	69	86
chr19_24033217_24034411	72	137	106	138	80	87
chr19_24086625_24087757	69	140	118	133	102	106
chr19_25446207_25446455	17	14	26	22	24	18
chr19_25601053_25601310	32	37	28	31	31	29
chr19_26125474_26125709	14	16	15	14	17	9
chr19_26148612_26148816	9	7	10	10	9	11
chr19_26672127_26672386	6	18	11	8	11	8
chr19_26826391_26826622	13	17	14	17	19	6
chr19_26967770_26968016	16	19	17	25	18	10
chr19_26973893_26974149	20	16	20	20	18	14
chr19_26975590_26975826	18	14	12	12	13	9
chr19_27793026_27794877	121	213	168	203	150	155
chr19_27867976_27868517	26	21	22	22	21	18
chr19_28010189_28010513	10	17	18	14	8	14
chr19_28226471_28227142	30	36	33	46	27	38
chr19_28257391_28257940	15	38	42	31	22	26
chr19_28289137_28290398	111	196	161	166	128	134
chr19_28313704_28314047	14	17	16	22	17	13
chr19_29212591_29213842	60	104	117	122	82	104
chr19_29245250_29245766	11	25	21	24	21	11
chr19_29404726_29405777	53	84	65	53	39	40
chr19_29436715_29437121	15	36	29	34	23	16
chr19_29528218_29529085	43	61	58	58	39	43
chr19_29605692_29606748	52	103	84	104	60	69
chr19_29610643_29611045	17	27	21	30	24	29
chr19_29624866_29625578	17	34	27	33	17	29
chr19_29664923_29665955	48	66	90	67	49	59
chr19_29694639_29695090	17	27	18	29	18	20
chr19_29714775_29715809	41	94	73	71	50	54
chr19_29716589_29716867	17	24	20	18	15	16
chr19_29724099_29724650	11	34	26	28	17	19
chr19_29811253_29812306	81	131	125	134	90	106
chr19_29843458_29845888	108	238	206	227	168	168
chr19_29941796_29943041	81	168	133	150	105	108
chr19_30046498_30046959	10	26	19	26	15	18
chr19_30227242_30228111	22	63	38	38	34	42
chr19_30371069_30371548	17	40	34	23	9	24
chr19_30373568_30374097	17	39	30	30	19	20
chr19_30374514_30375504	27	49	36	34	26	24
chr19_30449856_30450514	37	60	66	63	26	38
chr19_30682478_30683531	34	59	55	64	34	35
chr19_30719450_30719994	23	30	39	34	22	22
chr19_31274751_31275337	19	30	18	22	23	26
chr19_31316087_31317502	41	70	50	68	38	50
chr19_31348591_31351881	137	269	193	209	166	150
chr19_31408378_31409153	28	59	28	44	45	42
chr19_31421732_31422318	17	21	25	29	16	15
chr19_31448189_31448575	8	33	22	29	25	20
chr19_31546095_31546617	23	38	37	42	39	24
chr19_31784508_31785107	15	21	19	28	22	27
chr19_32345312_32346191	38	78	61	60	32	52
chr19_32404812_32406626	132	255	185	236	167	170
chr19_32475693_32476316	18	36	31	15	10	18
chr19_32580523_32581878	83	169	138	148	104	104
chr19_32651686_32652203	15	18	14	33	13	21
chr19_32674594_32676397	143	232	174	208	152	158
chr19_32691469_32692564	32	79	48	81	44	44
chr19_32971555_32972484	86	137	111	120	78	106
chr19_33041236_33041662	15	18	15	21	10	12
chr19_33064646_33065458	24	40	21	30	19	18
chr19_33080709_33081359	43	75	68	64	42	45
chr19_33176215_33178011	159	299	233	294	202	214
chr19_33193819_33194429	15	39	37	46	21	19
chr19_33194528_33195439	29	49	38	50	33	23
chr19_33302072_33303300	59	101	81	96	54	73
chr19_33373003_33374392	97	177	133	172	94	114
chr19_33386022_33386299	11	14	14	11	14	16
chr19_33390123_33390590	14	19	18	19	13	15
chr19_33408431_33409350	35	93	76	73	67	63
chr19_33521309_33522299	29	81	52	68	38	30
chr19_33557200_33557752	13	37	16	23	9	20
chr19_33558875_33559227	14	25	22	31	21	15
chr19_33580404_33581135	26	44	39	35	16	21
chr19_33621417_33622940	47	74	59	50	53	47
chr19_33678828_33679339	11	24	26	32	17	19
chr19_33684325_33684998	18	35	22	30	16	18
chr19_33734938_33735468	16	42	29	28	18	23
chr19_33763630_33764027	9	19	15	24	21	17
chr19_33777970_33778458	13	31	27	30	16	17
chr19_33795296_33797471	69	171	131	117	71	84
chr19_34017699_34018324	18	32	23	36	18	14
chr19_34112309_34112786	13	29	26	16	12	15
chr19_34171809_34173250	61	124	97	118	82	69
chr19_34254139_34255464	51	91	82	90	57	57
chr19_34364772_34365481	27	52	30	36	27	17
chr19_34404142_34404886	31	59	55	60	37	43
chr19_34428075_34429111	35	61	46	44	36	40
chr19_34481052_34482882	58	81	67	67	59	56
chr19_34594766_34595091	12	20	19	18	17	24
chr19_34676749_34678133	79	143	152	128	96	91
chr19_34733387_34734781	81	146	94	120	86	86
chr19_34772544_34773552	42	83	69	64	48	45
chr19_34926729_34927389	30	54	46	42	42	43
chr19_34973223_34973493	12	21	15	16	12	12
chr19_34999846_35000641	29	66	50	48	33	38
chr19_35030387_35031225	17	43	21	32	21	24
chr19_35124378_35124941	20	35	24	27	22	13
chr19_35267209_35270280	80	110	133	139	102	83
chr19_35545095_35545880	33	60	40	48	38	35
chr19_35612543_35613037	24	32	35	35	22	20
chr19_35628509_35629355	55	90	81	94	72	68
chr19_35647778_35648442	46	82	54	61	51	49
chr19_35702073_35703210	82	127	98	111	77	99
chr19_35716246_35718847	117	210	198	223	157	149
chr19_35740135_35741384	88	128	116	132	77	92
chr19_35744659_35745849	82	154	120	157	108	103
chr19_35747976_35749038	76	121	101	124	91	87
chr19_35757381_35758674	81	153	119	152	106	123
chr19_35774985_35776023	48	108	71	97	74	65
chr19_35868128_35868852	32	58	47	52	34	41
chr19_35869073_35869989	26	60	35	55	45	27
chr19_35931164_35932154	80	128	128	154	103	94
chr19_35935918_35936464	15	25	22	26	15	16
chr19_35994902_35995620	27	47	37	48	32	20
chr19_36013960_36014785	46	96	93	94	63	81
chr19_36032614_36033230	22	27	31	29	21	22
chr19_36053719_36055325	134	239	228	262	166	183
chr19_36114256_36115924	123	208	166	204	127	129
chr19_36127445_36128554	69	119	113	145	77	94
chr19_36139348_36140660	53	93	68	79	68	49
chr19_36214246_36215461	61	136	127	131	92	104
chr19_36331456_36332148	31	68	52	50	39	30
chr19_36378639_36379554	39	75	57	68	46	53
chr19_36488947_36490205	64	112	72	107	59	59
chr19_36528044_36529232	51	103	88	109	66	75
chr19_36572926_36573656	27	55	37	49	25	41
chr19_36604676_36605506	18	46	38	42	28	31
chr19_36666708_36667128	16	25	20	28	35	21
chr19_36686951_36688044	49	87	62	88	54	60
chr19_36771552_36772183	20	29	17	38	20	17
chr19_36772547_36773392	47	80	48	74	53	58
chr19_36796994_36797837	49	94	75	75	45	61
chr19_36837947_36838893	36	72	47	62	45	36
chr19_36849923_36851181	46	121	95	106	78	70
chr19_36915898_36916667	35	76	60	76	54	52
chr19_37077803_37078775	57	107	95	112	74	76
chr19_37172620_37173204	33	51	51	47	35	34
chr19_37210244_37211019	41	67	44	73	43	45
chr19_37217597_37218419	38	77	51	66	61	41
chr19_37251349_37252194	54	105	85	93	66	59
chr19_37312493_37313025	23	33	30	30	24	33
chr19_37317327_37318245	64	113	80	99	78	73
chr19_37334193_37334976	27	56	40	55	35	35
chr19_37370555_37371600	60	116	86	128	74	71
chr19_37466859_37467784	29	69	54	75	50	47
chr19_37468949_37469741	39	74	56	78	55	41
chr19_37506293_37507306	16	49	31	38	27	44
chr19_37594445_37595315	28	69	52	66	41	37
chr19_37655023_37656524	79	130	100	138	70	83
chr19_37691912_37692580	28	66	34	49	30	37
chr19_37719171_37720095	36	53	35	56	40	35
chr19_37779206_37779985	23	49	27	40	28	30
chr19_37817237_37817844	16	21	28	26	15	15
chr19_37906335_37907752	76	106	105	122	99	85
chr19_38003221_38003902	37	43	31	53	24	24
chr19_38004373_38005214	36	51	34	47	36	40
chr19_38213880_38214381	12	24	16	32	17	19
chr19_38223998_38224538	15	28	29	29	16	11
chr19_38229469_38230263	55	79	71	87	48	59
chr19_38315807_38316485	35	50	49	64	32	30
chr19_38335369_38336850	78	142	101	145	92	89
chr19_38361629_38362079	19	41	23	35	22	27
chr19_38374165_38375163	44	100	81	99	66	77
chr19_38387714_38389301	43	73	67	74	58	51
chr19_38402733_38403788	47	99	86	101	68	74
chr19_38502910_38503497	24	51	43	53	34	37
chr19_38529491_38530038	11	30	20	25	18	16
chr19_38618641_38619582	48	77	68	85	63	69
chr19_38647055_38647969	57	89	79	92	68	61
chr19_38831679_38832318	15	36	36	43	35	30
chr19_38849126_38851471	219	357	339	353	250	269
chr19_38851599_38852450	17	45	22	48	23	26
chr19_38899168_38900378	95	175	141	176	109	127
chr19_38930154_38931225	59	122	94	112	81	69
chr19_39125473_39126026	20	41	25	46	21	40
chr19_39138177_39139338	48	101	67	72	59	56
chr19_39341551_39343017	86	123	119	126	76	86
chr19_39390608_39391943	98	142	113	156	96	109
chr19_39403526_39404119	20	35	31	34	15	31
chr19_39411825_39413074	85	128	109	128	90	95
chr19_39413107_39413611	21	29	27	27	21	15
chr19_39435543_39436425	23	53	40	63	32	43
chr19_39445309_39445770	16	37	34	35	22	17
chr19_39480461_39481137	13	41	32	41	27	31
chr19_39506977_39507735	31	52	40	37	29	25
chr19_39532279_39533296	42	58	64	72	42	44
chr19_39539635_39540504	39	56	52	55	46	40
chr19_39824249_39825070	40	92	60	67	43	41
chr19_39832986_39834777	81	149	111	157	94	103
chr19_39846212_39846804	19	46	25	39	27	26
chr19_39970419_39971449	79	138	110	133	85	93
chr19_39996765_39997450	22	44	29	36	23	18
chr19_40090472_40091228	20	38	21	26	17	17
chr19_40190839_40192065	40	76	57	63	45	43
chr19_40217896_40218627	27	35	26	40	19	22
chr19_40241654_40242597	35	50	45	62	30	37
chr19_40284609_40286242	110	156	156	181	116	129
chr19_40348310_40348901	48	100	79	87	57	64
chr19_40420723_40421563	32	37	27	24	17	17
chr19_40425360_40426441	90	125	89	125	84	82
chr19_40433373_40434296	16	36	40	20	19	20
chr19_40442853_40443704	50	76	49	68	60	39
chr19_40444050_40445136	58	123	92	134	75	74
chr19_40465481_40466318	38	82	68	72	55	45
chr19_40570231_40571138	40	70	56	73	49	48
chr19_40576650_40577298	33	44	38	52	23	29
chr19_40662787_40663760	33	64	54	61	44	36
chr19_40690242_40691391	40	83	57	69	61	51
chr19_40714728_40715597	29	60	50	62	41	41
chr19_40716422_40717519	54	94	82	92	62	67
chr19_40750373_40751560	100	168	120	159	112	92
chr19_40777196_40779007	122	244	190	221	148	148
chr19_40798334_40799493	54	111	98	106	78	78
chr19_40806717_40807177	27	47	44	49	42	33
chr19_41218904_41219473	14	26	22	25	17	18
chr19_41262207_41262804	23	41	37	37	20	23
chr19_41263132_41265060	164	245	221	261	190	166
chr19_41309867_41310586	31	51	48	60	27	32
chr19_41363649_41364677	57	114	95	95	72	77
chr19_41373793_41374389	18	38	33	33	23	21
chr19_41397037_41398053	52	108	74	98	82	73
chr19_41439470_41440140	31	87	68	67	62	47
chr19_41859510_41860651	81	152	133	179	112	119
chr19_41883916_41884596	32	68	60	66	61	37
chr19_41959000_41959766	37	70	61	70	37	51
chr19_41993976_41994507	31	40	30	52	25	25
chr19_42075548_42076553	112	186	145	170	117	127
chr19_42176739_42177577	50	119	84	97	65	62
chr19_42216629_42218046	34	56	47	55	39	34
chr19_42219838_42220689	45	96	78	86	59	69
chr19_42241986_42243604	147	250	198	222	165	157
chr19_42244450_42245171	39	63	62	63	44	34
chr19_42246183_42246593	10	31	20	21	12	18
chr19_42254907_42255374	16	31	19	32	22	19
chr19_42267937_42269383	215	357	272	322	239	237
chr19_42279810_42280981	43	102	76	74	47	43
chr19_42283282_42284876	75	131	92	115	89	60
chr19_42301967_42302869	45	72	59	73	60	49
chr19_42324949_42326226	81	121	124	132	103	84
chr19_42352208_42352916	34	55	34	51	29	28
chr19_42396625_42397466	62	108	78	98	64	82
chr19_42401664_42402212	19	44	29	34	26	20
chr19_42422869_42424112	34	69	66	62	34	30
chr19_43425757_43426687	29	57	50	62	39	47
chr19_43503836_43504585	32	47	42	54	30	28
chr19_43526943_43527498	15	25	28	23	19	14
chr19_43532626_43534358	52	112	93	102	54	56
chr19_43575355_43576071	39	91	73	77	65	60
chr19_43594707_43596858	109	157	153	190	113	120
chr19_43619112_43620328	118	171	151	159	107	130
chr19_43668655_43669193	11	29	25	20	15	24
chr19_43699609_43699942	11	16	20	16	14	13
chr19_43754413_43755827	71	119	100	101	93	82
chr19_43827130_43827491	12	21	23	28	22	21
chr19_43934914_43935701	21	73	42	52	30	33
chr19_43950921_43951554	16	43	24	42	21	22
chr19_43983857_43984290	26	46	40	53	35	37
chr19_44002463_44003117	34	68	40	60	42	41
chr19_44025131_44025443	10	25	16	15	11	19
chr19_44051556_44052151	40	53	42	62	44	38
chr19_44071953_44072229	10	33	24	18	19	27
chr19_44093963_44094570	23	44	31	40	25	33
chr19_44112832_44113705	63	99	69	94	67	58
chr19_44141220_44141894	13	35	21	33	25	27
chr19_44164553_44165438	47	88	87	91	51	62
chr19_44207309_44207827	24	42	29	25	23	17
chr19_44212167_44212974	34	47	54	56	32	42
chr19_44304682_44305352	21	61	36	48	40	32
chr19_44345816_44346347	23	26	25	30	11	24
chr19_44356380_44357090	31	62	51	52	36	29
chr19_44401276_44401767	23	41	25	30	25	26
chr19_44448142_44448707	16	34	23	35	22	19
chr19_44500097_44500948	48	80	56	73	63	73
chr19_44741796_44742570	34	48	36	55	33	36
chr19_44890155_44891833	188	279	246	273	205	217
chr19_44915037_44915358	12	30	20	26	16	15
chr19_44954614_44955487	30	52	45	68	43	53
chr19_45001193_45002192	25	53	50	53	36	34
chr19_45038856_45039336	16	32	26	29	25	15
chr19_45091233_45092314	48	82	59	84	54	52
chr19_45092531_45093672	38	84	68	58	44	53
chr19_45098780_45099246	14	32	17	24	14	12
chr19_45136959_45137769	31	54	56	56	39	30
chr19_45153192_45153991	24	48	43	54	35	48
chr19_45177845_45179103	130	219	184	211	139	160
chr19_45370370_45370990	35	78	47	61	35	36
chr19_45405965_45406753	38	66	48	54	46	38
chr19_45423638_45424185	10	28	27	24	19	17
chr19_45450785_45451144	15	24	25	23	11	16
chr19_45467472_45468088	25	33	35	45	31	20
chr19_45468955_45470149	50	86	70	92	64	60
chr19_45485289_45485555	7	15	16	10	14	9
chr19_45496507_45497309	19	33	29	52	21	24
chr19_45584115_45585297	101	172	166	165	123	133
chr19_45645223_45646333	43	85	85	74	54	55
chr19_45681465_45682053	25	36	33	39	23	25
chr19_45691816_45693098	95	229	165	199	134	160
chr19_45717194_45717844	30	63	65	75	45	50
chr19_45730741_45731273	44	76	64	70	48	58
chr19_45768648_45769784	52	53	61	69	39	41
chr19_45770210_45771143	37	62	52	65	52	33
chr19_45792303_45793262	42	86	75	77	47	50
chr19_45862314_45863498	69	109	95	97	77	80
chr19_45885852_45887207	33	83	83	78	57	52
chr19_45902354_45903673	59	143	108	128	94	81
chr19_45953989_45954579	33	39	20	45	24	32
chr19_45973925_45974325	14	25	19	20	19	18
chr19_45994799_45995820	77	163	135	144	106	102
chr19_46077550_46077856	12	18	12	18	11	21
chr19_46133192_46133653	17	37	27	33	22	17
chr19_46246017_46246319	9	20	12	14	12	10
chr19_46298992_46299326	18	18	23	16	17	15
chr19_46346809_46347513	16	47	27	45	31	28
chr19_46373512_46374441	36	63	50	57	39	44
chr19_46416384_46416971	21	23	18	20	19	12
chr19_46471142_46471724	28	30	39	51	33	31
chr19_46478299_46478853	21	29	24	16	19	18
chr19_46495509_46496224	25	38	30	41	27	28
chr19_46600410_46601720	79	123	95	116	92	94
chr19_46638471_46639125	19	31	18	33	23	19
chr19_46660603_46661799	112	165	138	157	128	114
chr19_46661930_46662305	9	24	18	20	22	15
chr19_46717025_46717280	16	32	24	25	14	15
chr19_46745699_46747010	30	63	44	51	43	30
chr19_46850561_46851222	44	80	78	73	46	55
chr19_46855919_46856777	20	49	46	34	31	27
chr19_46859727_46861390	106	173	179	191	132	122
chr19_46976336_46976690	12	19	10	13	14	12
chr19_47022977_47023503	12	26	13	23	15	24
chr19_47047816_47049014	80	128	125	136	93	79
chr19_47111755_47114283	96	135	140	150	102	117
chr19_47130527_47131340	25	55	45	49	36	25
chr19_47225815_47226553	23	42	33	32	30	19
chr19_47230355_47231757	49	78	61	80	60	61
chr19_47239285_47240247	46	78	68	81	62	42
chr19_47243011_47243451	15	32	18	21	14	17
chr19_47244063_47244653	14	37	30	21	25	22
chr19_47256058_47258060	87	156	131	122	100	109
chr19_47273412_47274742	52	69	64	68	47	46
chr19_47274906_47275530	8	28	19	33	21	15
chr19_47348945_47349439	32	61	45	75	43	37
chr19_47427833_47428777	26	58	46	52	41	38
chr19_47483913_47484529	16	32	23	44	26	16
chr19_47514680_47515821	73	138	94	139	108	89
chr19_47600201_47600944	37	86	79	92	50	65
chr19_47607934_47608913	46	81	83	87	60	49
chr19_47608988_47609264	15	31	21	28	19	26
chr19_47745309_47745894	21	41	38	43	18	26
chr19_47778298_47778790	23	45	37	30	26	20
chr19_48090309_48090705	17	25	15	25	20	17
chr19_48110369_48110990	18	30	25	31	17	26
